31,7843,7112,440453,SQ,Singapore Airlines Ltd.,SIN,SFO
26,7609,7115,3680,DL,Delta Air Lines Inc.,ATL,CUN
30,8136,7131,570885,AA,American Airlines Inc.,EZE,JFK
31,7812,7134,391211,TQ,Taca Peru,MIA,LIM
60,7919,7140,0,DL,Delta Air Lines Inc.,MSP,YVR
36,8851,7140,506228,DL,Delta Air Lines Inc.,CDG,ATL
31,7750,7148,696117,AV,Aerovias Nacl De Colombia,BOG,LAX
31,8184,7150,695636,SQ,Singapore Airlines Ltd.,SFO,HKG
61,7808,7153,1825,AA,American Airlines Inc.,PHX,YVR
20,10180,7153,357487,LH,Lufthansa German Airlines,JFK,FRA
54,8100,7154,795,UA,United Air Lines Inc.,YYC,IAH
62,8866,7160,0,WN,Southwest Airlines Co.,MBJ,FLL
60,9000,7162,6230,AV,Aerovias Nacl De Colombia,MIA,BOG
30,8814,7178,223456,EI,Aer Lingus Plc,DUB,SFO
30,8010,7186,559205,UA,United Air Lines Inc.,DEL,EWR
62,8262,7189,255,RV,Air Canada rouge LP,YUL,LAS
31,8277,7195,967285,UA,United Air Lines Inc.,NRT,IAH
29,10034,7199,369215,MS,Egyptair,JFK,CAI
39,7566,7217,9920,TA,Taca International Airlines,SAL,IAD
28,9464,7221,1478,KE,Korean Air Lines Co. Ltd.,GUM,ICN
53,8474,7222,15077,CM,Compania Panamena (Copa),PTY,ORD
34,9316,7227,100901,AT,Royal Air Maroc,JFK,CMN
31,10323,7227,229990,BR,Eva Airways Corporation,IAH,TPE
46,7636,7228,35,UA,United Air Lines Inc.,EWR,PUJ
31,8804,7228,386081,AA,American Airlines Inc.,SYD,LAX
62,9920,7228,31631,AA,American Airlines Inc.,MEX,LAX
31,8029,7234,520520,QR,Qatar Airways (Q.C.S.C),DOH,LAX
31,8422,7234,529391,AA,American Airlines Inc.,MIA,LHR
62,9916,7240,0,DL,Delta Air Lines Inc.,SJD,LAX
26,8112,7243,0,AF,Compagnie Natl Air France,JFK,ORY
31,7719,7244,259239,AZ,Compagnia Aerea Italiana,MIA,FCO
31,8184,7247,1006665,SQ,Singapore Airlines Ltd.,LAX,NRT
52,8320,7250,0,B6,JetBlue Airways,SDQ,JFK
62,7936,7254,701,AA,American Airlines Inc.,CUR,MIA
54,7874,7257,20255,AC,Air Canada,LAX,YUL
56,8176,7261,14791,AC,Air Canada,YVR,LAX
31,8339,7261,650439,UA,United Air Lines Inc.,BRU,IAD
30,8780,7268,609076,DL,Delta Air Lines Inc.,MXP,JFK
30,8338,7271,908692,KE,Korean Air Lines Co. Ltd.,ICN,IAD
30,8250,7272,239736,CX,Cathay Pacific Airways Ltd.,BOS,HKG
31,8339,7272,580643,UA,United Air Lines Inc.,GRU,EWR
34,9316,7273,271964,AT,Royal Air Maroc,CMN,JFK
58,9280,7274,0,AA,American Airlines Inc.,SJD,ORD
38,7758,7287,384248,JL,Japan Air Lines Co. Ltd.,NRT,GUM
29,9193,7289,404620,SA,South African Airways,JFK,JNB
54,8640,7294,0,B6,JetBlue Airways,JFK,SDQ
30,8010,7301,444545,UA,United Air Lines Inc.,EWR,PVG
41,9172,7322,295205,BA,British Airways Plc,EWR,LHR
23,7912,7326,798640,DY,Norwegian Air Shuttle ASA,LAX,LGW
36,11099,7336,1670207,AA,American Airlines Inc.,LHR,JFK
55,7865,7344,0,WN,Southwest Airlines Co.,FLL,NAS
30,8670,7344,731995,AY,Finnair Oy,HEL,JFK
25,8000,7345,398127,KL,Klm Royal Dutch Airlines,JFK,AMS
53,8474,7347,14802,CM,Compania Panamena (Copa),ORD,PTY
62,9920,7347,0,B6,JetBlue Airways,MEX,MCO
61,7808,7349,14885,AA,American Airlines Inc.,MIA,YYZ
31,8277,7362,786150,UA,United Air Lines Inc.,IAH,AMS
31,8804,7368,261901,AA,American Airlines Inc.,DFW,ICN
31,8277,7375,663962,UA,United Air Lines Inc.,IAH,FRA
31,8430,7379,673362,AA,American Airlines Inc.,BCN,MIA
30,8010,7381,536763,UA,United Air Lines Inc.,EWR,TLV
31,9021,7384,475937,BA,British Airways Plc,DFW,LHR
31,8339,7385,282232,UA,United Air Lines Inc.,IAD,BRU
31,10998,7387,767705,QR,Qatar Airways (Q.C.S.C),DFW,DOH
31,8289,7402,1162412,AD,Azul Linhas Aereas Brazileiras S A,VCP,MCO
30,8726,7404,582973,DL,Delta Air Lines Inc.,SYD,LAX
30,8010,7409,741447,UA,United Air Lines Inc.,TLV,EWR
31,8339,7413,511614,UA,United Air Lines Inc.,ORD,NRT
25,8000,7421,714217,KL,Klm Royal Dutch Airlines,AMS,JFK
30,8160,7427,633708,AA,American Airlines Inc.,MIA,CDG
62,9920,7442,0,B6,JetBlue Airways,MEX,FLL
26,9074,7446,876733,TK,Turk Hava Yollari A.O.,IST,MIA
59,8260,7449,9220,AA,American Airlines Inc.,YYZ,DFW
60,9600,7462,14758,DL,Delta Air Lines Inc.,ATL,MEX
30,8337,7468,565400,LY,El Al Israel Airlines Ltd.,TLV,JFK
29,8120,7475,90598,CX,Cathay Pacific Airways Ltd.,EWR,HKG
62,9920,7478,34783,AA,American Airlines Inc.,LAX,MEX
28,8463,7480,627222,LA,Lan-Chile Airlines,JFK,SCL
29,8497,7492,732636,DL,Delta Air Lines Inc.,AMS,BOS
25,8725,7492,788803,TK,Turk Hava Yollari A.O.,IST,IAH
32,9024,7496,0,RV,Air Canada rouge LP,YVR,OGG
28,8288,7498,1023422,AF,Compagnie Natl Air France,CDG,IAD
58,8800,7512,0,4O,ABC Aerolineas SA de CV dba Interjet,LAX,MEX
